R_avg,G_avg,B_avg,Color_var,V_var,S_var,label
34.97415228,32.26007284,31.54293599,16975.48757,17530.25577,0.153803579,2
28.45621234,27.73578733,26.75399711,14750.51271,17712.61531,0.030676302,2
42.56503423,41.03731032,40.05632511,10314.71283,24711.18333,0.040955642,2
26.58450078,27.70197044,28.53551604,14827.05271,20660.49241,0.098300748,2
26.01239994,28.72948795,30.41318087,20292.33028,19108.46152,0.130556085,2
23.01327339,23.00700956,23.4096406,14158.65078,15537.53082,0.000608156,2
37.47853271,38.61002517,37.80186566,11099.45325,16166.98922,0.028273068,2
24.33064514,23.89648757,22.92397653,17422.11695,17043.65672,0.017321526,2
46.57891229,46.60403402,46.28703443,13141.48498,17733.7835,4.68E-05,2
25.89105312,25.2931746,24.19510903,16172.59901,18343.06603,0.019733249,2
39.07102916,38.89521838,38.95702471,16116.32579,17390.66063,0.001785912,2
27.37164161,26.85499836,26.52001578,20871.91227,22095.84134,0.0337044,2
24.95444514,24.84598613,24.17756036,13015.98888,16489.27727,0.003293016,2
18.98787338,18.19967144,17.59943247,20349.56995,23173.72414,0.045741919,2
33.38834727,31.18126843,28.50264403,15851.24878,19700.09294,0.057213333,2
44.90648119,44.88513632,44.89226323,14593.72184,18442.2208,0.002107767,2
34.6766401,32.45910047,25.61845045,9943.262852,21105.58633,0.191734415,3
38.70471706,29.44865235,12.34034605,12382.84581,24856.89964,0.289416152,3
47.46896656,43.71709442,24.7008382,12951.70506,32223.94682,0.156113076,3
42.58412623,34.1463787,15.8770572,13444.97312,26720.83526,0.331884792,3
35.66552532,29.05168553,23.12043711,12865.94189,24858.77885,0.144349351,3
41.8135317,41.29854477,38.9693422,12296.22598,22937.0868,0.197594259,3
46.09702546,41.59492388,23.41405242,13914.01776,26702.39642,0.279689739,3
33.68628979,30.02204541,22.48806362,8985.072664,28743.85683,0.244971044,3
39.92362737,40.81738726,38.80478342,14432.06005,19132.9274,0.16769891,3
46.310215,46.282955,12.29772,16647.54227,18967.85689,0.334864375,3
41.74107736,37.79889724,23.35427685,7766.097512,23993.58519,0.214334504,3
40.23501046,35.20045676,24.13561386,9759.830241,26033.63412,0.236562709,3
33.36889915,31.94018019,26.86443215,9110.856885,24072.46568,0.212393863,3
47.54353705,44.13023256,19.55100054,10868.8448,25855.55839,0.240327832,3
25.55338879,19.23181345,15.4346633,12191.89389,24895.17614,0.177565651,3
28.20307601,28.55252687,7.24679089,8213.340986,22755.02574,0.389818928,3
44.24542468,41.08176562,39.26877303,7495.325526,24991.55684,0.076949644,3
14.60829025,14.48629932,9.308072562,17737.68636,27292.80823,0.318781435,3
22.88577875,29.54923016,31.81814764,13939.16513,26283.63072,0.216563308,3
42.14449486,36.28007628,11.42794224,13302.15867,24994.84667,0.376388961,3
25.68275527,26.65486136,17.78117713,13032.06717,23731.62523,0.226367066,3
36.23717499,32.46447373,28.63232644,9227.565374,23969.64725,0.193418861,3
23.92901672,38.55746067,42.8805722,9135.835164,27200.50281,0.311572669,3
41.32660627,41.04308039,32.69910983,11565.80135,25385.77329,0.27616599,3
44.76684772,43.64861758,42.67142845,12791.35148,16940.96436,0.253121038,3
40.59315708,39.96533603,35.52604296,10070.65205,23757.21671,0.253633508,3
34.98606543,36.54089902,34.01308634,12319.07765,20158.53271,0.144901264,3
45.76066495,36.41547595,1.966455571,5558.275005,14327.05185,0.418598807,3
46.27414679,29.50015335,20.25223256,4945.284038,35498.54463,0.200523209,3
38.88680432,36.30060915,5.126727582,8989.791543,12924.54121,0.342371481,3
41.66787543,38.9509872,35.54136551,9998.120789,27589.36631,0.286614606,3
42.38750136,38.35332197,32.57260942,4584.368066,25324.2713,0.283391299,3
43.9263145,39.24334859,36.74324489,9139.569176,27092.87808,0.059966041,3
43.38285057,43.37772742,43.38824302,15058.33953,15246.54605,8.12E-05,3
39.08134127,35.29302326,27.30751758,12785.00014,19771.21472,0.340524218,3
41.97014602,41.97014602,24.97360736,13157.65975,22107.1481,0.299464189,3
37.52655489,39.91357491,34.50589508,3126.166655,26276.8533,0.060398674,3
48.58180247,43.00346296,31.32435185,8798.746521,32363.7113,0.2396725,3
39.50737412,28.68332434,30.60930872,14151.26277,25157.13995,0.201028598,3
36.54478863,32.39712884,32.93518874,13156.63737,21926.38182,0.129291708,3
40.00188009,37.24539276,32.86705409,8975.853155,26675.67561,0.125912451,3
25.3806079,20.35615964,10.7960555,12059.38617,21248.94468,0.209003121,3
25.43234607,18.72804497,18.8609926,13041.81416,17959.44159,0.184158157,3
13.6489021,16.83895059,12.94982845,20352.00261,21627.20943,0.060782164,3
43.48459795,41.84260586,41.17913929,14721.35737,21991.81353,0.046649347,3
39.19629927,32.18282466,10.9484768,14953.72827,22819.98723,0.399527821,3
30.52703389,34.15588966,22.01026578,11349.12179,21126.93747,0.299085591,3
38.14742298,34.31678919,34.40442009,6752.276738,22501.13152,0.179362201,3
42.03561331,42.13568242,28.84093566,9997.010049,24177.1448,0.323273073,3
44.48648411,40.32854368,33.25404992,6894.704141,27104.99727,0.282529224,3
45.53415685,41.00526919,22.44570322,10538.18811,24870.27941,0.240308319,3
46.22499624,44.03442381,39.49992967,5844.664475,30092.66904,0.237663193,3
40.12719296,38.33123933,37.30214724,9565.872127,23176.39728,0.085067912,3
13.62884156,16.65742129,18.68522251,12970.42959,15477.40801,0.21609005,3
34.83507149,31.94933562,32.08367622,10468.22494,19950.90874,0.05498853,3
25.5647377,15.9618172,8.918766901,8270.668732,18836.24546,0.316727005,3
26.17808995,26.18559437,20.23743108,9492.8254,20717.1772,0.229988854,3
32.32243635,41.04479584,31.36451084,13824.96199,25365.76433,0.160011665,3
23.91381824,21.15375142,14.13892339,15453.07181,24098.2002,0.293117818,3
42.76575283,37.52786151,34.09548276,8035.252028,26121.15884,0.070317524,3
43.66941061,37.33803783,24.0342714,11037.13863,25206.16702,0.192795091,3
43.58497613,44.61889237,45.74778714,10167.05713,21944.29781,0.088202393,3
47.11569257,38.76978458,11.11071788,14035.32528,29104.73657,0.361906108,3
43.31735417,43.32090278,43.32681944,13931.60577,17590.1595,1.26E-06,3
15.97448324,23.12385632,31.82684189,10687.57003,26804.40343,0.140933598,3
32.51009407,28.84465377,22.32184847,10536.6013,21281.52242,0.150970841,3
42.33007571,41.98823756,40.34718624,13583.08218,20075.59253,0.094863761,3
38.43180242,37.22447535,36.38839568,13861.5475,17564.81769,0.035015826,3
26.19718422,35.48603565,37.08499524,5078.755541,22168.57647,0.178262803,3
46.59090976,42.70400052,41.35608721,4994.626885,30356.7999,0.282055298,3
49.3197071,48.04104097,42.18127053,6324.018724,31627.57371,0.251822244,3
30.6613568,31.73673465,22.00689029,12299.57781,21529.60633,0.242705348,3
36.66425197,39.01110225,41.23112064,5428.668582,26744.8709,0.296752602,3
30.95616776,25.10041632,18.92711711,13873.25252,24217.00178,0.178909533,3
43.29008506,40.38320574,20.71128655,13565.49356,20716.14643,0.33341836,3
45.7712013,44.00230692,31.2310627,13340.77826,26867.30947,0.142065741,3
31.52153578,37.43611305,35.82542855,7402.241907,24847.13781,0.021662838,3
30.04003628,28.44503581,27.84402773,14043.62639,18854.59481,0.072065647,3
27.65652963,21.29048803,19.44774789,16251.10982,21114.29282,0.21561576,3
46.69323959,44.15132504,31.37977285,10538.89464,24989.62939,0.26068934,3
27.25533889,24.46008998,22.16765444,9933.878452,18165.59816,0.113536511,3
48.99295074,47.1669413,42.98044798,9379.42828,29035.3571,0.236434966,3
11.2764367,18.3645821,29.99965265,10952.23394,20970.07894,0.269533585,3
43.7324417,43.7324417,16.27637174,14815.37316,20442.84722,0.289191132,3
36.38390226,31.86222142,27.98499486,10944.57479,22245.65288,0.068996465,3
29.26237589,26.76753972,22.66972295,12520.31027,26360.79038,0.256499103,3
34.94871695,36.51190363,33.98665557,12277.69438,20197.7485,0.144628822,3
46.49002668,35.98824,16.74107914,13593.54089,27324.37183,0.524531066,3
43.97743315,42.3676957,42.10862621,7597.579086,20821.92035,0.203303709,3
47.74133304,45.38113312,41.38103668,12221.81138,25300.93269,0.2903466,3
26.79950195,22.64678407,19.36946913,13422.36589,19525.88131,0.109230513,3
24.04935328,19.94674314,17.08649327,16968.89354,20430.04116,0.063327637,3
29.59635515,22.62658424,14.58225481,12739.86602,28072.1839,0.331216413,3
34.21231907,30.71917376,25.010733,12745.66818,25479.67282,0.069302078,3
47.78312271,43.12247507,35.24767965,11506.51276,23805.16897,0.400148752,3
42.16338866,34.99826725,24.04886183,9931.344333,28670.90514,0.328419918,3
44.77373076,42.89700768,42.00381203,12454.99516,21261.58727,0.053336655,3
34.17801109,32.63732408,32.0184502,15614.22404,19066.49175,0.08542954,3
44.37020104,41.98372556,33.85381756,11607.63716,26628.60925,0.167389459,3
37.21742562,37.54242939,37.4395694,15944.52031,24191.48436,0.017120477,3
47.94738963,45.14938074,34.47924938,11299.50799,25658.30099,0.236741028,3
36.85810204,35.76873121,31.44461018,11717.35994,22538.26393,0.140663086,3
15.94191364,21.35762879,25.76190216,5756.110258,14846.00741,0.243357669,3
27.27335924,38.62416507,39.93072811,10813.54747,26995.41746,0.093190269,3
41.63546278,33.83766171,17.02636335,6385.769068,28978.96959,0.236808925,3
26.73108492,20.54477753,16.80098899,13869.25622,25072.13941,0.080115936,3
46.07898394,42.24073456,17.04394074,10102.57673,21060.38408,0.117893513,3
39.34191065,39.25914547,39.05704205,10787.72625,18254.101,0.121528334,3
18.43978473,15.24539341,7.070064396,10344.044,16009.67014,0.253989604,3
39.14550313,37.33076115,33.35461528,7061.572024,23754.80316,0.317576343,3
42.53540194,24.85593949,15.25746644,4979.870334,27736.70326,0.325147232,3
18.48882289,34.56374592,21.58299954,11664.98201,22763.00119,0.299879719,3
42.50248918,40.58756747,2.595769315,17031.08522,21230.3719,0.372674685,3
25.73707684,29.02627445,35.14579102,3895.43943,27100.1064,0.347474221,3
35.2077915,35.0447238,32.80587874,8693.049383,21725.07424,0.039719095,3
45.98089796,42.33067317,21.90284918,14480.13632,24843.12988,0.082809491,3
41.06582624,34.98549376,31.08161238,6786.699072,25281.51692,0.064049195,3
26.67037099,33.64467221,38.9864437,6308.565514,25501.10937,0.115607499,3
22.35881433,21.65632153,39.01242784,9986.362952,25952.98678,0.30036521,3
41.57235374,35.39545393,23.30641424,12911.19396,26551.29882,0.288605478,3
44.21564805,39.73854276,16.27655561,6808.088399,27706.32074,0.270149644,3
31.82873799,40.30519401,45.92788401,2888.37747,33901.64675,0.114797961,3
39.73791883,38.83284989,38.43094182,14291.22584,25285.93018,0.080947115,3
47.38987997,42.30337345,33.09634144,5587.364359,29820.75523,0.334937562,3
36.91088706,32.64867699,26.08465831,15391.92283,24485.01184,0.239855501,3
41.39992385,39.92572409,38.13327077,13717.27195,22769.89774,0.028614137,3
44.146792,28.49697381,11.16371186,6344.457094,27236.34748,0.381192718,3
31.9104828,25.36362807,23.95598221,6409.53154,19153.75886,0.140317198,3
36.02881433,31.24810995,27.34265527,12653.31811,21519.63688,0.13233313,3
42.11531771,37.74630584,28.20719493,7979.789449,23332.06295,0.073235142,3
46.93684921,44.68355556,8.772892857,13188.38727,21271.04053,0.23618271,3
45.19494364,43.90573429,45.36721999,6579.104339,31865.5899,0.419834075,3
31.64791889,22.44681041,13.86786787,17120.12732,26169.48337,0.281096178,3
30.514244,26.11114339,23.96571353,15168.19785,19325.26322,0.135954444,3
44.6407238,40.06700862,13.10981125,14369.84946,21099.77144,0.217579658,3
47.54353705,44.13023256,19.55100054,10868.8448,25855.55839,0.240327832,3
17.16710206,36.70188889,36.08053515,2756.614139,23505.82065,0.204497355,3
43.48491076,40.53153056,38.83266631,5692.238063,23564.62516,0.087469897,3
41.43014583,35.86622135,32.31908631,7182.185687,27031.37161,0.107027657,3
33.31859559,30.33300259,28.5722959,12491.45552,22894.85379,0.042408823,3
43.85158642,43.37125926,42.76348765,13986.17182,22285.88589,0.003084611,3
38.74655485,36.04865636,28.22514906,6827.789707,28124.49739,0.147169937,3
33.65667724,33.80404762,30.00872011,7474.654161,25861.43755,0.215298681,3
29.80583495,34.19105069,28.76440836,12878.45131,28283.47681,0.21141579,3
21.0002766,14.09461837,7.707992969,17399.89106,21995.83991,0.252865342,3
14.35658053,10.79194777,21.76349765,16149.00158,20779.9524,0.218944833,3
47.32109377,46.36676287,44.90637389,9854.697783,24486.66218,0.186896874,3
33.57459305,34.77642401,36.7923017,9972.015904,26856.77702,0.094269042,3
38.96456203,36.237853,27.53099491,10549.52905,26454.59249,0.091914095,3
36.23863637,31.14739218,27.50609335,13711.63301,23675.59212,0.096923538,3
43.27069844,39.54589473,34.84692828,6561.92061,21658.45378,0.151270925,3
32.95039834,25.11367933,24.21046519,9447.127683,24429.95746,0.226691279,3
30.53299402,27.12890172,17.30511976,2850.662531,18552.19467,0.269817924,3
34.79890952,30.12286798,26.052174,13525.0631,21506.06239,0.124905848,3
39.08889592,35.29838217,27.30905574,12776.40421,19783.72781,0.340519218,3
41.97014602,41.97014602,24.97360736,13168.19156,22118.2128,0.296597682,3
36.64186047,39.30481341,33.39113034,3641.382603,26524.20402,0.062400465,3
34.8098013,26.92336606,20.79374544,9003.866577,22345.28872,0.127700446,3
16.75448806,34.8433069,40.02855221,6162.610434,23411.85332,0.319264099,3
34.38596404,26.08820447,17.65001097,12823.53971,24654.19959,0.224937798,3
46.99533251,46.51134655,46.25420487,10596.48218,24006.70657,0.08401289,3
24.10399584,16.00606063,15.17717167,16065.37031,19181.24769,0.166068029,3
45.43621293,35.41589056,17.10336376,5154.318482,32400.18505,0.303227003,3
21.11646332,20.15107111,18.78591502,17931.30816,21616.33139,0.021678325,3
23.2257409,20.03697281,13.43788635,11071.00207,16634.39327,0.162464228,3
40.30946096,31.14958511,24.90969921,9892.329079,27593.54883,0.251455932,3
35.4939661,38.58190642,38.45942637,14877.62291,21149.51799,0.133957142,3
37.45735707,30.53480071,27.28031352,11643.31759,22760.55773,0.153702281,3
45.48071002,41.2086399,7.071743615,15188.14769,23147.20559,0.337286268,3
28.47565235,21.34412411,17.26002907,14103.10957,21935.96946,0.146933231,3
41.9270899,38.34960784,34.59708432,8573.682645,23967.97146,0.094673683,3
47.77491518,43.54830693,20.72196832,10462.95275,22128.92248,0.23899601,3
25.5647377,15.9618172,8.918766901,8282.076091,18825.45714,0.316581523,3
35.57836668,42.35424554,35.57836668,9818.517612,22430.9528,0.221530647,3
48.8370598,46.67743287,24.72426537,2289.305023,33290.71071,0.210583783,3
37.00116667,35.41469753,9.197080247,16560.96941,22241.54094,0.340521588,3
19.15289999,18.14092597,19.40469398,10147.71776,11925.18966,0.043930618,3
20.84543752,41.87638207,35.28683711,14863.33441,26158.04563,0.319930552,3
24.45654553,22.47290648,13.22583745,18043.917,30969.28671,0.174383242,3
42.22583137,43.45491303,39.80059335,1780.176227,30669.43017,0.088737252,3
15.51093528,21.47452168,25.79778822,9450.366203,20937.87474,0.30327028,3
33.72315496,34.23579494,21.40276682,11682.31367,22687.3839,0.116129933,3
47.21119983,43.96934094,27.70420363,6700.083281,27770.55493,0.098262779,3
35.25277082,32.83752729,30.05305353,9850.975409,18703.47479,0.048777695,3
37.79501186,40.39823753,39.41606059,8742.049318,28753.40351,0.111280019,3
40.19443003,36.12755097,23.65130438,2592.02506,25335.94149,0.272149,3
42.6490626,29.80343128,28.03265353,11977.16691,27359.77149,0.118491783,3
11.22202777,20.75598029,47.48774744,3765.496079,37443.40843,0.17217331,3
28.93040381,29.2262999,29.489154,7383.295676,16784.09304,0.095827384,3
46.69323959,44.15132504,31.37977285,10538.89464,24989.62939,0.26068934,3
42.25529879,34.26809087,32.89232106,1757.761877,28949.83469,0.041925769,3
40.49046837,41.6017781,39.3235063,13781.42658,26519.66627,0.132399358,3
40.28241652,39.27551809,37.47303617,7749.730213,20444.43316,0.223858278,3
23.47662155,29.16486787,35.5955633,13919.41964,25183.65526,0.219117514,3
26.44893481,24.2211753,21.61279023,9151.871067,15496.55095,0.04439292,3
27.86899984,22.91895446,18.66313122,14666.53419,21642.25287,0.162826322,3
26.80123879,34.25110076,35.80517411,7638.268512,25700.07032,0.278256331,3
31.18351344,37.70862432,38.58557755,12854.47523,21159.90525,0.230504578,3
44.80543765,37.17635793,26.90240772,3443.654578,30828.72517,0.255696402,3
41.72428852,34.39362065,20.75834083,8839.32621,26805.38648,0.198677373,3
44.67759462,41.24487394,41.63680471,6620.579238,26983.81525,0.305872463,3
42.33214548,37.94109063,36.66305826,9412.103536,27262.09676,0.368161606,3
37.08000919,34.4311006,29.29363881,10688.79754,24815.85059,0.100502834,3
42.22329894,36.2797311,15.06921092,10778.74182,22203.94252,0.199434113,3
41.66955111,37.4744186,41.11032991,7849.678528,20065.27368,0.374122796,3
36.00670633,33.78464035,29.06014062,11968.44546,21954.56605,0.181050441,3
22.02466198,24.46727961,34.91444024,7181.879422,25723.24192,0.124193021,3
29.95328165,32.84651005,30.45643796,11242.04131,21217.06409,0.060764911,3
44.55710494,44.11242593,44.2302963,12583.3583,23863.66809,0.415035504,3
40.32114908,39.79150637,39.42954962,14810.81717,19935.61499,0.10512699,3
30.79728725,33.84426735,30.91298807,9333.450207,21952.37147,0.203497255,3
39.55260217,36.19899266,22.65736279,10304.80674,25908.57392,0.203156536,3
31.29248052,31.96982158,29.78350853,7994.543691,17725.20267,0.008635779,3
42.87055108,39.72865089,41.0736619,4203.757849,28955.96519,0.151579373,3
42.38804893,37.73197139,35.45985717,10577.12751,22201.74363,0.243669254,3
33.06863747,31.66157011,32.63916402,12371.36254,22574.71737,0.010740195,3
45.80006767,45.25779699,41.97289474,11614.28986,20480.45374,0.140214521,3
35.25577558,24.67936959,20.50741905,11318.31991,23599.81732,0.134600514,3
49.26853806,47.07470065,41.40849821,1404.200065,38492.06796,0.181736801,3
27.06543261,27.08059425,27.71485386,7205.597055,26563.86638,0.291522409,3
45.36339048,42.55279668,39.02666255,1952.418765,31015.41093,0.09991975,3
48.17166197,47.48171127,45.47097887,13544.48636,23225.92244,0.169716508,3
42.48652511,41.4799316,38.12482942,6360.457036,24869.51987,0.119363773,3
39.82262761,40.4390875,39.27457705,7749.929041,22958.99557,0.209634787,3
39.04252918,35.70046452,30.3006385,11313.17827,23192.02582,0.08629061,3
18.84101499,16.00216324,15.20030059,16566.71058,21488.97368,0.025217776,3
28.72826007,31.71322022,30.28457315,11419.30283,24472.24365,0.071497027,3
47.24735735,44.37005999,40.97432396,7383.999482,27554.19028,0.028842716,3
25.98475574,27.51188875,32.77680801,11727.26734,22213.82809,0.335643212,3
48.78416442,48.59819894,47.81772737,7165.90961,25431.09269,0.173742592,3
47.54353705,44.13023256,19.55100054,10868.8448,25855.55839,0.240327832,3
37.10346593,33.58111899,31.51278944,14554.57936,22889.94036,0.056548258,3
39.51161501,30.25790583,12.43556009,13723.10304,27098.9078,0.332010448,3
37.83908353,34.54504838,32.38790113,11578.62057,20456.58663,0.077325696,3
37.52646722,30.93178043,16.76254348,15309.90455,21656.39273,0.230068205,3
20.45040066,15.51007991,13.55334374,6090.123856,10590.24728,0.127836056,3
40.16191654,33.99392671,15.61744337,15342.15239,24748.0571,0.187069035,3
41.71378224,39.71827346,39.22572898,11966.91999,21070.55899,0.146080445,3
36.77176599,36.18736613,35.44958816,13319.10813,21176.14809,0.00918903,3
30.20940655,27.68895825,26.64249824,17730.34889,20237.90859,0.026621519,3
26.01803012,28.80334001,15.35636732,14565.93476,22226.06814,0.272490804,3
41.05783768,37.24219988,33.83642892,3681.44583,30625.25031,0.173794009,3
34.55059395,38.99463337,39.25673044,5092.750687,31206.20713,0.213749231,3
39.08134127,35.29302326,27.30751758,12829.16869,19693.05806,0.340463706,3
41.97014602,41.97014602,24.97360736,13168.19156,22118.2128,0.296597682,3
32.06265545,24.73843926,19.20956654,13717.71435,27850.73195,0.217686825,3
42.63121093,40.00511436,38.70530539,13933.99098,21658.26053,0.159609519,3
39.61445675,35.59737527,33.4258355,13555.37463,20607.51068,0.200455142,3
29.87023949,18.98804089,6.856982579,16531.08374,24795.73367,0.359644347,3
46.24465474,37.37268786,6.12669505,15145.34723,25788.09887,0.393437552,3
